b'id',b'key',b'value',b'type'
b'502509446',b'naptan:Bearing',b'NE',b'regular'
b'502509446',b'naptan:CommonName',b'Castle Court',b'regular'
b'502509446',b'naptan:Crossing',b'Castle Court',b'regular'
b'502509446',b'naptan:Indicator',b'crn',b'regular'
b'502509446',b'naptan:Landmark',b'Castle Court',b'regular'
b'502509446',b'naptan:NaptanCode',b'chwagpw',b'regular'
b'502509446',b'naptan:ShortCommonName',b'Castle Court',b'regular'
b'502509446',b'naptan:Street',b'Chester Road',b'regular'
b'502509446',b'verified',b'no',b'naptan'
b'502509446',b'source',b'naptan_import',b'regular'
b'502509452',b'highway',b'bus_stop',b'regular'
b'502509452',b'name',b'Blue Barrel',b'regular'
b'502509452',b'naptan:AtcoCode',b'0610VR1003',b'regular'
b'502509452',b'naptan:Bearing',b'SW',b'regular'
b'502509452',b'naptan:CommonName',b'Blue Barrel',b'regular'
b'502509452',b'naptan:Crossing',b'Queensgate',b'regular'
b'502509452',b'naptan:Indicator',b'o/s',b'regular'
b'502509452',b'naptan:Landmark',b'Blue Barrel',b'regular'
b'502509452',b'naptan:NaptanCode',b'chwagta',b'regular'
b'502509452',b'naptan:ShortCommonName',b'Blue Barrel',b'regular'
b'502509452',b'naptan:Street',b'Chester Road',b'regular'
b'502509452',b'verified',b'no',b'naptan'
b'502509452',b'source',b'naptan_import',b'regular'
b'502509457',b'highway',b'bus_stop',b'regular'
b'502509457',b'local_ref',b'SW',b'regular'
b'502509457',b'name',b'Iron Bridge',b'regular'
b'502509457',b'naptan:AtcoCode',b'0610VR1004',b'regular'
b'502509457',b'naptan:Bearing',b'SW',b'regular'
b'502509457',b'naptan:CommonName',b'Iron Bridge',b'regular'
b'502509457',b'naptan:Crossing',b'Moss Lane',b'regular'
b'502509457',b'naptan:Indicator',b'SW',b'regular'
b'502509457',b'naptan:Landmark',b'Iron Bridge',b'regular'
b'502509457',b'naptan:NaptanCode',b'chwgdtg',b'regular'
b'502509457',b'naptan:ShortCommonName',b'Iron Bridge',b'regular'
b'502509457',b'naptan:Street',b'Chester Road',b'regular'
b'502509457',b'verified',b'no',b'naptan'
b'502509457',b'source',b'naptan_import',b'regular'
b'502509464',b'highway',b'bus_stop',b'regular'
b'502509464',b'local_ref',b'NE',b'regular'
b'502509464',b'name',b'Iron Bridge',b'regular'
b'502509464',b'naptan:AtcoCode',b'0610VR1005',b'regular'
b'502509464',b'naptan:Bearing',b'NE',b'regular'
b'502509464',b'naptan:CommonName',b'Iron Bridge',b'regular'
b'502509464',b'naptan:Crossing',b'Moss Lane',b'regular'
b'502509464',b'naptan:Indicator',b'NE',b'regular'
b'502509464',b'naptan:Landmark',b'Iron Bridge',b'regular'
b'502509464',b'naptan:NaptanCode',b'chwgdtj',b'regular'
b'502509464',b'naptan:ShortCommonName',b'Iron Bridge',b'regular'
b'502509464',b'naptan:Street',b'Chester Road',b'regular'
b'502509464',b'verified',b'no',b'naptan'
b'502509464',b'source',b'naptan_import',b'regular'
b'502509470',b'highway',b'bus_stop',b'regular'
b'502509470',b'name',b'Greenbank Hotel',b'regular'
b'502509470',b'naptan:AtcoCode',b'0610VR1006',b'regular'
b'502509470',b'naptan:Bearing',b'SW',b'regular'
b'502509470',b'naptan:CommonName',b'Greenbank Hotel',b'regular'
b'502509470',b'naptan:Crossing',b'Manor Street',b'regular'
b'502509470',b'naptan:Indicator',b'o/s',b'regular'
b'502509470',b'naptan:Landmark',b'Manor Street',b'regular'
b'502509470',b'naptan:NaptanCode',b'chwagtd',b'regular'
b'502509470',b'naptan:ShortCommonName',b'Greenbank Hotel',b'regular'
b'502509470',b'naptan:Street',b'Chester Road',b'regular'
b'502509470',b'verified',b'no',b'naptan'
b'502509470',b'source',b'naptan_import',b'regular'
b'502509473',b'highway',b'bus_stop',b'regular'
b'502509473',b'name',b'Greenbank Hotel',b'regular'
b'502509473',b'naptan:AtcoCode',b'0610VR1007',b'regular'
b'502509473',b'naptan:Bearing',b'NE',b'regular'
b'502509473',b'naptan:CommonName',b'Greenbank Hotel',b'regular'
b'502509473',b'naptan:Crossing',b'Manor Street',b'regular'
b'502509473',b'naptan:Indicator',b'opp',b'regular'
b'502509473',b'naptan:Landmark',b'Greenbank Hotel',b'regular'
b'502509473',b'naptan:NaptanCode',b'chwagtg',b'regular'
b'502509473',b'naptan:ShortCommonName',b'Greenbank Hotel',b'regular'
b'502509473',b'naptan:Street',b'Chester Road',b'regular'
b'502509473',b'verified',b'no',b'naptan'
b'502509473',b'source',b'naptan_import',b'regular'
b'502509477',b'highway',b'bus_stop',b'regular'
b'502509477',b'name',b'The Nursery',b'regular'
b'502509477',b'naptan:AtcoCode',b'0610VR1008',b'regular'
b'502509477',b'naptan:Bearing',b'SW',b'regular'
b'502509477',b'naptan:CommonName',b'The Nursery',b'regular'
b'502509477',b'naptan:Crossing',b'The Nursery',b'regular'
b'502509477',b'naptan:Indicator',b'crn',b'regular'
b'502509477',b'naptan:Landmark',b'Tall Trees Close',b'regular'
b'502509477',b'naptan:NaptanCode',b'chwgdtm',b'regular'
b'502509477',b'naptan:ShortCommonName',b'The Nursery',b'regular'
b'502509477',b'naptan:Street',b'Beach Road',b'regular'
b'502509477',b'verified',b'no',b'naptan'
b'502509477',b'source',b'naptan_import',b'regular'
b'502509481',b'highway',b'bus_stop',b'regular'
b'502509481',b'name',b'Royalty Wood',b'regular'
b'502509481',b'naptan:AtcoCode',b'0610VR1009',b'regular'
b'502509481',b'naptan:Bearing',b'NE',b'regular'
b'502509481',b'naptan:CommonName',b'Royalty Wood',b'regular'
b'502509481',b'naptan:Indicator',b'o/s',b'regular'
b'502509481',b'naptan:Landmark',b'Royalty Wood',b'regular'
b'502509481',b'naptan:NaptanCode',b'chwgdtp',b'regular'
b'502509481',b'naptan:ShortCommonName',b'Royalty Wood',b'regular'
b'502509481',b'naptan:Street',b'Beach Road',b'regular'
b'502509481',b'verified',b'no',b'naptan'
b'502509481',b'source',b'naptan_import',b'regular'
b'502509485',b'highway',b'bus_stop',b'regular'
b'502509485',b'name',b'The Beeches',b'regular'
b'502509485',b'naptan:AtcoCode',b'0610VR101',b'regular'
b'502509485',b'naptan:Bearing',b'N',b'regular'
b'502509485',b'naptan:CommonName',b'The Beeches',b'regular'
b'502509485',b'naptan:Crossing',b'Cinder Hill',b'regular'
b'502509485',b'naptan:Indicator',b'opp',b'regular'
b'502509485',b'naptan:Landmark',b'Nursery',b'regular'
b'502509485',b'naptan:NaptanCode',b'chwamdw',b'regular'
b'502509485',b'naptan:ShortCommonName',b'The Beeches',b'regular'
b'502509485',b'naptan:Street',b'Whitegate Road',b'regular'
b'502509485',b'verified',b'no',b'naptan'
b'502509485',b'source',b'naptan_import',b'regular'
b'502509490',b'highway',b'bus_stop',b'regular'
b'502509490',b'name',b'Royalty Wood',b'regular'
b'502509490',b'naptan:AtcoCode',b'0610VR1010',b'regular'
b'502509490',b'naptan:Bearing',b'W',b'regular'
b'502509490',b'naptan:CommonName',b'Royalty Wood',b'regular'
b'502509490',b'naptan:Indicator',b'opp',b'regular'
b'502509490',b'naptan:Landmark',b'Royalty Wood',b'regular'
b'502509490',b'naptan:NaptanCode',b'chwgdtw',b'regular'
b'502509490',b'naptan:ShortCommonName',b'Royalty Wood',b'regular'
b'502509490',b'naptan:Street',b'Beach Road',b'regular'
b'502509490',b'verified',b'no',b'naptan'
b'502509490',b'source',b'naptan_import',b'regular'
b'502509494',b'highway',b'bus_stop',b'regular'
b'502509494',b'name',b'Methodist Chapel',b'regular'
b'502509494',b'naptan:AtcoCode',b'0610VR1011',b'regular'
b'502509494',b'naptan:Bearing',b'W',b'regular'
b'502509494',b'naptan:CommonName',b'Methodist Chapel',b'regular'
b'502509494',b'naptan:Crossing',b'Bradburns Lane',b'regular'
b'502509494',b'naptan:Indicator',b'opp',b'regular'
b'502509494',b'naptan:Landmark',b'Bradburns Lane',b'regular'
b'502509494',b'naptan:NaptanCode',b'chwagtj',b'regular'
b'502509494',b'naptan:ShortCommonName',b'Methodist Chapel',b'regular'
b'502509494',b'naptan:Street',b'Beach Road',b'regular'
b'502509494',b'verified',b'no',b'naptan'
b'502509494',b'source',b'naptan_import',b'regular'
b'502509498',b'highway',b'bus_stop',b'regular'
b'502509498',b'local_ref',b'NR',b'regular'
b'502509498',b'name',b'Methodist Chapel',b'regular'
b'502509498',b'naptan:AtcoCode',b'0610VR1012',b'regular'
b'502509498',b'naptan:Bearing',b'E',b'regular'
b'502509498',b'naptan:CommonName',b'Methodist Chapel',b'regular'
b'502509498',b'naptan:Crossing',b'Bradburns Lane',b'regular'
b'502509498',b'naptan:Indicator',b'nr',b'regular'
b'502509498',b'naptan:Landmark',b'Park',b'regular'
b'502509498',b'naptan:NaptanCode',b'chwagtm',b'regular'
b'502509498',b'naptan:ShortCommonName',b'Methodist Chapel',b'regular'
b'502509498',b'naptan:Street',b'Beach Road',b'regular'
b'502509498',b'verified',b'no',b'naptan'
b'502509498',b'source',b'naptan_import',b'regular'
b'502509501',b'highway',b'bus_stop',b'regular'
b'502509501',b'local_ref',b'NR',b'regular'
b'502509501',b'name',b'Hodge Lane',b'regular'
b'502509501',b'naptan:AtcoCode',b'0610VR1013',b'regular'
b'502509501',b'naptan:Bearing',b'NW',b'regular'
b'502509501',b'naptan:CommonName',b'Hodge Lane',b'regular'
b'502509501',b'naptan:Crossing',b'Hodge Lane',b'regular'
b'502509501',b'naptan:Indicator',b'nr',b'regular'
b'502509501',b'naptan:Landmark',b'Hodge Lane Island',b'regular'
b'502509501',b'naptan:NaptanCode',b'chwgdwa',b'regular'
b'502509501',b'naptan:ShortCommonName',b'Hodge Lane',b'regular'
b'502509501',b'naptan:Street',b'Northwich Road',b'regular'
b'502509501',b'verified',b'no',b'naptan'
b'502509501',b'source',b'naptan_import',b'regular'
b'502509508',b'highway',b'bus_stop',b'regular'
b'502509508',b'name',b'Hodge Lane',b'regular'
b'502509508',b'naptan:AtcoCode',b'0610VR1014',b'regular'
b'502509508',b'naptan:Bearing',b'SE',b'regular'
b'502509508',b'naptan:CommonName',b'Hodge Lane',b'regular'
b'502509508',b'naptan:Crossing',b'Hodge Lane',b'regular'
b'502509508',b'naptan:Indicator',b'opp',b'regular'
b'502509508',b'naptan:Landmark',b'Hodge Lane Island',b'regular'
b'502509508',b'naptan:NaptanCode',b'chwgdwd',b'regular'
b'502509508',b'naptan:ShortCommonName',b'Hodge Lane',b'regular'
b'502509508',b'naptan:Street',b'Northwich Road',b'regular'
b'502509508',b'verified',b'no',b'naptan'
b'502509508',b'source',b'naptan_import',b'regular'
b'502509512',b'highway',b'bus_stop',b'regular'
b'502509512',b'name',b'Beech Hill Farm',b'regular'
b'502509512',b'naptan:AtcoCode',b'0610VR1015',b'regular'
b'502509512',b'naptan:Bearing',b'SE',b'regular'
b'502509512',b'naptan:CommonName',b'Beech Hill Farm',b'regular'
b'502509512',b'naptan:Indicator',b'o/s',b'regular'
b'502509512',b'naptan:Landmark',b'Beech Hill Farm',b'regular'
b'502509512',b'naptan:NaptanCode',b'chwgdwg',b'regular'
b'502509512',b'naptan:ShortCommonName',b'Beech Hill Farm',b'regular'
b'502509512',b'naptan:Street',b'Northwich Road',b'regular'
b'502509512',b'verified',b'no',b'naptan'
b'502509512',b'source',b'naptan_import',b'regular'
b'502509518',b'highway',b'bus_stop',b'regular'
b'502509518',b'local_ref',b'NR',b'regular'
b'502509518',b'name',b'Primary School',b'regular'
b'502509518',b'naptan:AtcoCode',b'0610VR1016',b'regular'
b'502509518',b'naptan:Bearing',b'SE',b'regular'
b'502509518',b'naptan:CommonName',b'Primary School',b'regular'
b'502509518',b'naptan:Crossing',"b""Keeper's Lane""",b'regular'
b'502509518',b'naptan:Indicator',b'nr',b'regular'
b'502509518',b'naptan:Landmark',b'School',b'regular'
b'502509518',b'naptan:NaptanCode',b'chwagtp',b'regular'
b'502509518',b'naptan:ShortCommonName',b'Primary School',b'regular'
b'502509518',b'naptan:Street',b'Northwich Road',b'regular'
b'502509518',b'verified',b'no',b'naptan'
b'502509518',b'source',b'naptan_import',b'regular'
b'502509523',b'highway',b'bus_stop',b'regular'
b'502509523',b'name',"b""Keeper's Lane""",b'regular'
b'502509523',b'naptan:AtcoCode',b'0610VR1017',b'regular'
b'502509523',b'naptan:Bearing',b'NW',b'regular'
b'502509523',b'naptan:CommonName',"b""Keeper's Lane""",b'regular'
b'502509523',b'naptan:Crossing',"b""Keeper's Lane""",b'regular'
b'502509523',b'naptan:Indicator',b'opp',b'regular'
b'502509523',b'naptan:Landmark',b'House number 195',b'regular'
b'502509523',b'naptan:NaptanCode',b'chwagtw',b'regular'
b'502509523',b'naptan:ShortCommonName',"b""Keeper's Lane""",b'regular'
b'502509523',b'naptan:Street',b'Northwich Road',b'regular'
b'502509523',b'verified',b'no',b'naptan'
b'502509523',b'source',b'naptan_import',b'regular'
b'502509527',b'highway',b'bus_stop',b'regular'
b'502509527',b'name',b'Wood Lane',b'regular'
b'502509527',b'naptan:AtcoCode',b'0610VR1018',b'regular'
b'502509527',b'naptan:Bearing',b'SE',b'regular'
b'502509527',b'naptan:CommonName',b'Wood Lane',b'regular'
b'502509527',b'naptan:Crossing',b'Wood Lane',b'regular'
b'502509527',b'naptan:Indicator',b'crn',b'regular'
b'502509527',b'naptan:Landmark',b'Wood Lane',b'regular'
b'502509527',b'naptan:NaptanCode',b'chwgdwj',b'regular'
b'502509527',b'naptan:ShortCommonName',b'Wood Lane',b'regular'
b'502509527',b'naptan:Street',b'Northwich Road',b'regular'
b'502509527',b'verified',b'no',b'naptan'
b'502509527',b'source',b'naptan_import',b'regular'
b'502509531',b'highway',b'bus_stop',b'regular'
b'502509531',b'local_ref',b'NR',b'regular'
b'502509531',b'name',b'Lime Avenue',b'regular'
b'502509531',b'naptan:AtcoCode',b'0610VR1019',b'regular'
b'502509531',b'naptan:Bearing',b'NW',b'regular'
b'502509531',b'naptan:CommonName',b'Lime Avenue',b'regular'
b'502509531',b'naptan:Crossing',b'Lime Avenue',b'regular'
b'502509531',b'naptan:Indicator',b'nr',b'regular'
b'502509531',b'naptan:Landmark',b'House number 130',b'regular'
b'502509531',b'naptan:NaptanCode',b'chwgdwm',b'regular'
b'502509531',b'naptan:ShortCommonName',b'Lime Avenue',b'regular'
b'502509531',b'naptan:Street',b'Northwich Road',b'regular'
b'502509531',b'verified',b'no',b'naptan'
b'502509531',b'source',b'naptan_import',b'regular'
b'502509536',b'local_ref',b'NR',b'regular'
b'502509536',b'name',b'The Beeches',b'regular'
b'502509536',b'naptan:AtcoCode',b'0610VR102',b'regular'
b'502509536',b'naptan:Bearing',b'S',b'regular'
b'502509536',b'naptan:BusStopType',b'CUS',b'regular'
b'502509536',b'naptan:CommonName',b'The Beeches',b'regular'
b'502509536',b'naptan:Crossing',b'Cinder Hill',b'regular'
b'502509536',b'naptan:Indicator',b'nr',b'regular'
b'502509536',b'naptan:Landmark',b'Nursery',b'regular'
b'502509536',b'naptan:NaptanCode',b'chwamga',b'regular'
b'502509536',b'naptan:ShortCommonName',b'The Beeches',b'regular'
b'502509536',b'naptan:Street',b'Whitegate Road',b'regular'
b'502509536',b'verified',b'no',b'naptan'
b'502509536',b'source',b'naptan_import',b'regular'
b'502509539',b'highway',b'bus_stop',b'regular'
b'502509539',b'name',b'Esthers Lane',b'regular'
b'502509539',b'naptan:AtcoCode',b'0610VR1020',b'regular'
b'502509539',b'naptan:Bearing',b'NW',b'regular'
b'502509539',b'naptan:CommonName',b'Esthers Lane',b'regular'
b'502509539',b'naptan:Crossing',b'Esthers Lane',b'regular'
b'502509539',b'naptan:Indicator',b'opp',b'regular'
b'502509539',b'naptan:Landmark',b'House number 36',b'regular'
b'502509539',b'naptan:NaptanCode',b'chwgdwp',b'regular'
b'502509539',b'naptan:ShortCommonName',b'Esthers Lane',b'regular'
b'502509539',b'naptan:Street',b'Northwich Road',b'regular'
b'502509539',b'verified',b'no',b'naptan'
b'502509539',b'source',b'naptan_import',b'regular'
b'502509543',b'highway',b'bus_stop',b'regular'
b'502509543',b'name',b'Shops',b'regular'
b'502509543',b'naptan:AtcoCode',b'0610VR1021',b'regular'
b'502509543',b'naptan:Bearing',b'NW',b'regular'
b'502509543',b'naptan:CommonName',b'Shops',b'regular'
b'502509543',b'naptan:Indicator',b'opp',b'regular'
b'502509543',b'naptan:Landmark',b'Shops',b'regular'
b'502509543',b'naptan:NaptanCode',b'chwagwa',b'regular'
b'502509543',b'naptan:ShortCommonName',b'Shops',b'regular'
b'502509543',b'naptan:Street',b'Northwich Road',b'regular'
b'502509543',b'verified',b'no',b'naptan'
b'502509543',b'source',b'naptan_import',b'regular'
b'502509547',b'highway',b'bus_stop',b'regular'
b'502509547',b'name',b'Ring O`Bells',b'regular'
b'502509547',b'naptan:AtcoCode',b'0610VR1022',b'regular'
b'502509547',b'naptan:Bearing',b'W',b'regular'
b'502509547',b'naptan:CommonName',b'Ring O`Bells',b'regular'
b'502509547',b'naptan:Crossing',b'Northwich Road',b'regular'
b'502509547',b'naptan:Indicator',b'o/s',b'regular'
b'502509547',b'naptan:Landmark',b'Ring O`Bells',b'regular'
b'502509547',b'naptan:NaptanCode',b'chwagwd',b'regular'
b'502509547',b'naptan:ShortCommonName',b'Ring O`Bells',b'regular'
b'502509547',b'naptan:Street',b'Wallerscote Road',b'regular'
b'502509547',b'verified',b'no',b'naptan'
b'502509547',b'source',b'naptan_import',b'regular'
b'502509549',b'highway',b'bus_stop',b'regular'
b'502509549',b'name',b'Barrymore Road',b'regular'
b'502509549',b'naptan:AtcoCode',b'0610VR1023',b'regular'
b'502509549',b'naptan:Bearing',b'SE',b'regular'
b'502509549',b'naptan:CommonName',b'Barrymore Road',b'regular'
b'502509549',b'naptan:Crossing',b'Barrymore Road',b'regular'
b'502509549',b'naptan:Indicator',b'crn',b'regular'
b'502509549',b'naptan:Landmark',b'House number 61',b'regular'
b'502509549',b'naptan:NaptanCode',b'chwgdwt',b'regular'
b'502509549',b'naptan:ShortCommonName',b'Barrymore Road',b'regular'
b'502509549',b'naptan:Street',b'Wallerscote Road',b'regular'
b'502509549',b'verified',b'no',b'naptan'
b'502509549',b'source',b'naptan_import',b'regular'
b'502509554',b'highway',b'bus_stop',b'regular'
b'502509554',b'name',b'Northwich Road',b'regular'
b'502509554',b'naptan:AtcoCode',b'0610VR1024',b'regular'
b'502509554',b'naptan:Bearing',b'NE',b'regular'
b'502509554',b'naptan:CommonName',b'Northwich Road',b'regular'
b'502509554',b'naptan:Crossing',b'Northwich Road',b'regular'
b'502509554',b'naptan:Indicator',b'crn',b'regular'
b'502509554',b'naptan:Landmark',b'House number 6',b'regular'
b'502509554',b'naptan:NaptanCode',b'chwgjad',b'regular'
b'502509554',b'naptan:ShortCommonName',b'Northwich Road',b'regular'
b'502509554',b'naptan:Street',b'Forster Avenue',b'regular'
b'502509554',b'verified',b'no',b'naptan'
b'502509554',b'source',b'naptan_import',b'regular'
b'502509558',b'highway',b'bus_stop',b'regular'
b'502509558',b'local_ref',b'NR',b'regular'
b'502509558',b'name',b'Library',b'regular'
b'502509558',b'naptan:AtcoCode',b'0610VR1025',b'regular'
b'502509558',b'naptan:Bearing',b'SW',b'regular'
b'502509558',b'naptan:CommonName',b'Library',b'regular'
b'502509558',b'naptan:Indicator',b'nr',b'regular'
b'502509558',b'naptan:Landmark',b'Playing Field',b'regular'
b'502509558',b'naptan:NaptanCode',b'chwagwg',b'regular'
b'502509558',b'naptan:ShortCommonName',b'Library',b'regular'
b'502509558',b'naptan:Street',"b""Withen's Lane""",b'regular'
b'502509558',b'verified',b'no',b'naptan'
b'502509558',b'source',b'naptan_import',b'regular'
b'502509562',b'highway',b'bus_stop',b'regular'
b'502509562',b'name',b'Withens Close',b'regular'
b'502509562',b'naptan:AtcoCode',b'0610VR1026',b'regular'
b'502509562',b'naptan:Bearing',b'SE',b'regular'
